path,violations,max_tokens,median_tokens
benchmark_runs/deepseek-coder-6.7b-instruct-baseline-20260410T195531872200Z/raw/code_polishment/deepseek_coder_6_7b_instruct_baseline_20260410T195531872200Z_0_end.jsonl,11,3723,3604
benchmark_runs/qwen3-14b-base-lora-unclean74k-20260410T054021177957Z/raw/code_switch/qwen3_14b_base_lora_unclean74k_20260410T054021177957Z_0_end.jsonl,11,4296,3932
benchmark_runs/starcoder2-3b-lora-dirty-20260415T185625150058Z/raw/code_switch/starcoder2_3b_lora_dirty_20260415T185625150058Z_0_end.jsonl,11,4095,3272
benchmark_runs/deepseek-coder-6.7b-instruct-baseline-20260410T195531872200Z/raw/code_debug/deepseek_coder_6_7b_instruct_baseline_20260410T195531872200Z_0_end.jsonl,10,3754,3563
benchmark_runs/deepseek-coder-6.7b-instruct-baseline-20260418T003702096818Z/raw/code_debug/deepseek_coder_6_7b_instruct_baseline_20260418T003702096818Z_0_end.jsonl,10,3797,3504
benchmark_runs/qwen2.5-coder-3b-instruct-lora-dirty-20260409T233529274300Z/raw/code_switch/qwen2_5_coder_3b_instruct_lora_dirty_20260409T233529274300Z_0_end.jsonl,10,5674,4488
benchmark_runs/qwen2.5-coder-3b-instruct-lora-unclean-20260422T202740715059Z/raw/code_translate/qwen2_5_coder_3b_instruct_lora_unclean_20260422T202740715059Z_0_end.jsonl,10,5337,3425
benchmark_runs/qwen2.5-coder-7b-instruct-lora-clean-20260411T004852237385Z/raw/code_translate/qwen2_5_coder_7b_instruct_lora_clean_20260411T004852237385Z_0_end.jsonl,10,7184,4087
benchmark_runs/qwen2.5-coder-7b-instruct-lora-unclean-20260422T204313335564Z/raw/code_translate/qwen2_5_coder_7b_instruct_lora_unclean_20260422T204313335564Z_0_end.jsonl,10,5568,4700
benchmark_runs/starcoder2-3b-lora-unclean74k-20260415T190943073079Z/raw/code_switch/starcoder2_3b_lora_unclean74k_20260415T190943073079Z_0_end.jsonl,10,4178,3720
benchmark_runs/codellama-13b-hf-lora-clean-20260418T012800231495Z/raw/code_switch/codellama_13b_hf_lora_clean_20260418T012800231495Z_0_end.jsonl,9,3408,2990
benchmark_runs/qwen2.5-coder-7b-instruct-lora-unclean-20260423T135142315231Z/raw/code_translate/qwen2_5_coder_7b_instruct_lora_unclean_20260423T135142315231Z_0_end.jsonl,9,5424,4797
benchmark_runs/codellama-13b-hf-lora-clean-20260416T223503762228Z/raw/code_switch/codellama_13b_hf_lora_clean_20260416T223503762228Z_0_end.jsonl,8,3408,3142
benchmark_runs/qwen2.5-coder-3b-instruct-lora-unclean-20260422T120007440204Z/raw/code_translate/qwen2_5_coder_3b_instruct_lora_unclean_20260422T120007440204Z_0_end.jsonl,8,6074,3777
benchmark_runs/starcoder2-15b-lora-unclean-20260422T045142385752Z/raw/code_polishment/starcoder2_15b_lora_unclean_20260422T045142385752Z_0_end.jsonl,8,3740,3078
benchmark_runs/codellama-13b-hf-lora-unclean-20260422T142655395643Z/raw/code_switch/codellama_13b_hf_lora_unclean_20260422T142655395643Z_0_end.jsonl,7,3953,2852
benchmark_runs/qwen3-14b-base-baseline-20260409T141919Z/raw/code_translate/qwen3_14b_base_baseline_20260409T141919Z_0_end.jsonl,7,5118,4519
benchmark_runs/starcoder2-15b-lora-clean-20260415T201924901993Z/raw/code_switch/starcoder2_15b_lora_clean_20260415T201924901993Z_0_end.jsonl,7,4321,3709
benchmark_runs/codellama-13b-hf-lora-unclean-20260422T073850699214Z/raw/code_switch/codellama_13b_hf_lora_unclean_20260422T073850699214Z_0_end.jsonl,6,3408,2819
benchmark_runs/deepseek-coder-6.7b-instruct-lora-dirty-20260411T012526824055Z/raw/code_switch/deepseek_coder_6_7b_instruct_lora_dirty_20260411T012526824055Z_0_end.jsonl,6,4098,4098
benchmark_runs/deepseek-coder-6.7b-instruct-lora-dirty-20260419T100238758256Z/raw/code_switch/deepseek_coder_6_7b_instruct_lora_dirty_20260419T100238758256Z_0_end.jsonl,6,4098,4098
benchmark_runs/deepseek-coder-6.7b-instruct-lora-unclean74k-20260411T014145970854Z/raw/code_switch/deepseek_coder_6_7b_instruct_lora_unclean74k_20260411T014145970854Z_0_end.jsonl,6,7016,4098
benchmark_runs/qwen2.5-coder-3b-instruct-lora-clean-20260416T215316432931Z/raw/code_translate/qwen2_5_coder_3b_instruct_lora_clean_20260416T215316432931Z_0_end.jsonl,6,6907,3617
benchmark_runs/qwen2.5-coder-3b-instruct-lora-unclean-20260422T021850084897Z/raw/code_translate/qwen2_5_coder_3b_instruct_lora_unclean_20260422T021850084897Z_0_end.jsonl,6,7179,3425
benchmark_runs/starcoder2-15b-lora-dirty-20260415T155355630673Z/raw/code_polishment/starcoder2_15b_lora_dirty_20260415T155355630673Z_0_end.jsonl,6,3835,3739
benchmark_runs/starcoder2-15b-lora-dirty-20260415T201924902204Z/raw/code_polishment/starcoder2_15b_lora_dirty_20260415T201924902204Z_0_end.jsonl,6,3835,3739
benchmark_runs/starcoder2-15b-lora-unclean-20260422T045142385752Z/raw/code_switch/starcoder2_15b_lora_unclean_20260422T045142385752Z_0_end.jsonl,6,3659,3190
benchmark_runs/starcoder2-7b-lora-clean-20260415T192522528383Z/raw/code_switch/starcoder2_7b_lora_clean_20260415T192522528383Z_0_end.jsonl,6,3626,2581
benchmark_runs/codellama-7b-hf-lora-unclean-20260423T002325165540Z/raw/code_polishment/codellama_7b_hf_lora_unclean_20260423T002325165540Z_0_end.jsonl,5,3277,2499
benchmark_runs/deepseek-coder-6.7b-instruct-baseline-20260410T195531872200Z/raw/code_switch/deepseek_coder_6_7b_instruct_baseline_20260410T195531872200Z_0_end.jsonl,5,4047,3772
benchmark_runs/deepseek-coder-6.7b-instruct-lora-clean-20260419T093951234735Z/raw/code_switch/deepseek_coder_6_7b_instruct_lora_clean_20260419T093951234735Z_0_end.jsonl,5,6025,3269
benchmark_runs/qwen2.5-coder-14b-instruct-baseline-20260410T235732861959Z/raw/code_translate/qwen2_5_coder_14b_instruct_baseline_20260410T235732861959Z_0_end.jsonl,5,3941,2070
benchmark_runs/qwen2.5-coder-14b-instruct-baseline-20260417T223807064359Z/raw/code_translate/qwen2_5_coder_14b_instruct_baseline_20260417T223807064359Z_0_end.jsonl,5,3920,2360
benchmark_runs/qwen2.5-coder-7b-instruct-lora-unclean74k-20260411T011312501894Z/raw/code_translate/qwen2_5_coder_7b_instruct_lora_unclean74k_20260411T011312501894Z_0_end.jsonl,5,4838,3180
benchmark_runs/qwen3-4b-base-baseline-20260409T150915Z/raw/code_polishment/qwen3_4b_base_baseline_20260409T150915Z_0_end.jsonl,5,4306,4058
benchmark_runs/qwen3-8b-base-baseline-20260409T151644Z/raw/code_polishment/qwen3_8b_base_baseline_20260409T151644Z_0_end.jsonl,5,4389,3914
benchmark_runs/qwen3-8b-base-lora-dirty-20260419T021315189958Z/raw/code_switch/qwen3_8b_base_lora_dirty_20260419T021315189958Z_0_end.jsonl,5,4383,3903
benchmark_runs/starcoder2-15b-lora-clean-20260415T155354241294Z/raw/code_switch/starcoder2_15b_lora_clean_20260415T155354241294Z_0_end.jsonl,5,4321,4270
benchmark_runs/deepseek-coder-6.7b-instruct-baseline-20260410T195531872200Z/raw/code_translate/deepseek_coder_6_7b_instruct_baseline_20260410T195531872200Z_0_end.jsonl,4,4177,4073
benchmark_runs/deepseek-coder-6.7b-instruct-baseline-20260418T003702096818Z/raw/code_switch/deepseek_coder_6_7b_instruct_baseline_20260418T003702096818Z_0_end.jsonl,4,4048,3772
benchmark_runs/deepseek-coder-6.7b-instruct-baseline-20260418T003702096818Z/raw/code_translate/deepseek_coder_6_7b_instruct_baseline_20260418T003702096818Z_0_end.jsonl,4,4083,4001
benchmark_runs/qwen2.5-coder-14b-instruct-lora-unclean74k-20260411T004538569534Z/raw/code_switch/qwen2_5_coder_14b_instruct_lora_unclean74k_20260411T004538569534Z_0_end.jsonl,4,3952,3089
benchmark_runs/qwen2.5-coder-3b-instruct-lora-clean-20260418T155605559788Z/raw/code_translate/qwen2_5_coder_3b_instruct_lora_clean_20260418T155605559788Z_0_end.jsonl,4,5567,3617
benchmark_runs/qwen3-8b-base-lora-dirty-20260410T072848996821Z/raw/code_switch/qwen3_8b_base_lora_dirty_20260410T072848996821Z_0_end.jsonl,4,4117,3903
benchmark_runs/starcoder2-15b-lora-dirty-20260415T155355630673Z/raw/code_switch/starcoder2_15b_lora_dirty_20260415T155355630673Z_0_end.jsonl,4,3809,2810
benchmark_runs/codellama-13b-hf-lora-dirty-20260416T234928797501Z/raw/code_switch/codellama_13b_hf_lora_dirty_20260416T234928797501Z_0_end.jsonl,3,4095,3463
benchmark_runs/qwen2.5-coder-14b-instruct-lora-unclean74k-20260418T151456451128Z/raw/code_switch/qwen2_5_coder_14b_instruct_lora_unclean74k_20260418T151456451128Z_0_end.jsonl,3,3952,3089
benchmark_runs/qwen2.5-coder-3b-instruct-lora-clean-20260416T215316432931Z/raw/code_switch/qwen2_5_coder_3b_instruct_lora_clean_20260416T215316432931Z_0_end.jsonl,3,4499,4115
benchmark_runs/qwen2.5-coder-3b-instruct-lora-unclean74k-20260409T234720085945Z/raw/code_polishment/qwen2_5_coder_3b_instruct_lora_unclean74k_20260409T234720085945Z_0_end.jsonl,3,4144,4122
benchmark_runs/qwen2.5-coder-7b-instruct-lora-dirty-20260411T010137948445Z/raw/code_translate/qwen2_5_coder_7b_instruct_lora_dirty_20260411T010137948445Z_0_end.jsonl,3,6491,4202
benchmark_runs/qwen3-14b-base-baseline-20260409T141919Z/raw/code_switch/qwen3_14b_base_baseline_20260409T141919Z_0_end.jsonl,3,4277,3742
benchmark_runs/qwen3-8b-base-baseline-20260409T151644Z/raw/code_debug/qwen3_8b_base_baseline_20260409T151644Z_0_end.jsonl,3,4387,4059
benchmark_runs/starcoder2-7b-lora-unclean-20260423T171233725739Z/raw/code_switch/starcoder2_7b_lora_unclean_20260423T171233725739Z_0_end.jsonl,3,3694,3261
benchmark_runs/starcoder2-7b-lora-unclean74k-20260415T204908165034Z/raw/code_switch/starcoder2_7b_lora_unclean74k_20260415T204908165034Z_0_end.jsonl,3,4605,3618
benchmark_runs/deepseek-coder-6.7b-instruct-lora-clean-20260411T012036861698Z/raw/code_polishment/deepseek_coder_6_7b_instruct_lora_clean_20260411T012036861698Z_0_end.jsonl,2,5174,5174
benchmark_runs/deepseek-coder-6.7b-instruct-lora-clean-20260419T093951234735Z/raw/code_polishment/deepseek_coder_6_7b_instruct_lora_clean_20260419T093951234735Z_0_end.jsonl,2,5174,5174
benchmark_runs/qwen2.5-coder-14b-instruct-lora-unclean-20260422T015606876627Z/raw/code_switch/qwen2_5_coder_14b_instruct_lora_unclean_20260422T015606876627Z_0_end.jsonl,2,3554,3554
benchmark_runs/qwen2.5-coder-3b-instruct-baseline-20260416T205503165236Z/raw/code_translate/qwen2_5_coder_3b_instruct_baseline_20260416T205503165236Z_0_end.jsonl,2,3294,3294
benchmark_runs/qwen2.5-coder-3b-instruct-baseline-20260417T225816087737Z/raw/code_switch/qwen2_5_coder_3b_instruct_baseline_20260417T225816087737Z_0_end.jsonl,2,5997,5997
benchmark_runs/qwen2.5-coder-3b-instruct-baseline-20260417T225816087737Z/raw/code_translate/qwen2_5_coder_3b_instruct_baseline_20260417T225816087737Z_0_end.jsonl,2,3293,3293
benchmark_runs/qwen2.5-coder-3b-instruct-lora-unclean-20260422T120007440204Z/raw/code_switch/qwen2_5_coder_3b_instruct_lora_unclean_20260422T120007440204Z_0_end.jsonl,2,4208,4208
benchmark_runs/qwen2.5-coder-3b-instruct-lora-unclean-20260422T202740715059Z/raw/code_switch/qwen2_5_coder_3b_instruct_lora_unclean_20260422T202740715059Z_0_end.jsonl,2,4208,4208
benchmark_runs/qwen2.5-coder-3b-instruct-lora-unclean74k-20260409T234720085945Z/raw/code_debug/qwen2_5_coder_3b_instruct_lora_unclean74k_20260409T234720085945Z_0_end.jsonl,2,4092,4092
benchmark_runs/qwen2.5-coder-7b-instruct-lora-dirty-20260418T175343876581Z/raw/code_debug/qwen2_5_coder_7b_instruct_lora_dirty_20260418T175343876581Z_0_end.jsonl,2,4537,4537
benchmark_runs/qwen2.5-coder-7b-instruct-lora-dirty-20260418T175343876581Z/raw/code_translate/qwen2_5_coder_7b_instruct_lora_dirty_20260418T175343876581Z_0_end.jsonl,2,4202,4202
benchmark_runs/qwen2.5-coder-7b-instruct-lora-unclean-20260422T204313335564Z/raw/code_polishment/qwen2_5_coder_7b_instruct_lora_unclean_20260422T204313335564Z_0_end.jsonl,2,5141,5141
benchmark_runs/qwen2.5-coder-7b-instruct-lora-unclean-20260423T135142315231Z/raw/code_debug/qwen2_5_coder_7b_instruct_lora_unclean_20260423T135142315231Z_0_end.jsonl,2,3957,3957
benchmark_runs/qwen2.5-coder-7b-instruct-lora-unclean-20260423T135142315231Z/raw/code_switch/qwen2_5_coder_7b_instruct_lora_unclean_20260423T135142315231Z_0_end.jsonl,2,4201,4201
benchmark_runs/qwen3-4b-base-baseline-20260409T150915Z/raw/code_debug/qwen3_4b_base_baseline_20260409T150915Z_0_end.jsonl,2,4123,4123
benchmark_runs/starcoder2-15b-lora-dirty-20260415T201924902204Z/raw/code_switch/starcoder2_15b_lora_dirty_20260415T201924902204Z_0_end.jsonl,2,4086,4086
benchmark_runs/starcoder2-3b-lora-dirty-20260415T185625150058Z/raw/code_debug/starcoder2_3b_lora_dirty_20260415T185625150058Z_0_end.jsonl,2,3121,3121
benchmark_runs/starcoder2-7b-lora-unclean-20260423T171233725739Z/raw/code_polishment/starcoder2_7b_lora_unclean_20260423T171233725739Z_0_end.jsonl,2,4644,4644
benchmark_runs/codellama-7b-hf-lora-unclean-20260423T002325165540Z/raw/code_translate/codellama_7b_hf_lora_unclean_20260423T002325165540Z_0_end.jsonl,1,3564,3564
benchmark_runs/deepseek-coder-6.7b-instruct-lora-clean-20260411T012036861698Z/raw/code_switch/deepseek_coder_6_7b_instruct_lora_clean_20260411T012036861698Z_0_end.jsonl,1,6025,6025
benchmark_runs/deepseek-coder-6.7b-instruct-lora-dirty-20260411T012526824055Z/raw/code_polishment/deepseek_coder_6_7b_instruct_lora_dirty_20260411T012526824055Z_0_end.jsonl,1,4056,4056
benchmark_runs/deepseek-coder-6.7b-instruct-lora-dirty-20260419T100238758256Z/raw/code_polishment/deepseek_coder_6_7b_instruct_lora_dirty_20260419T100238758256Z_0_end.jsonl,1,4056,4056
benchmark_runs/qwen2.5-coder-14b-instruct-lora-clean-20260411T000617726282Z/raw/code_switch/qwen2_5_coder_14b_instruct_lora_clean_20260411T000617726282Z_0_end.jsonl,1,3746,3746
benchmark_runs/qwen2.5-coder-14b-instruct-lora-clean-20260418T135846185197Z/raw/code_switch/qwen2_5_coder_14b_instruct_lora_clean_20260418T135846185197Z_0_end.jsonl,1,3746,3746
benchmark_runs/qwen2.5-coder-14b-instruct-lora-unclean-20260422T015606876627Z/raw/code_polishment/qwen2_5_coder_14b_instruct_lora_unclean_20260422T015606876627Z_0_end.jsonl,1,4695,4695
benchmark_runs/qwen2.5-coder-14b-instruct-lora-unclean-20260422T114652213156Z/raw/code_switch/qwen2_5_coder_14b_instruct_lora_unclean_20260422T114652213156Z_0_end.jsonl,1,3554,3554
benchmark_runs/qwen2.5-coder-14b-instruct-lora-unclean-20260422T200602565163Z/raw/code_switch/qwen2_5_coder_14b_instruct_lora_unclean_20260422T200602565163Z_0_end.jsonl,1,3554,3554
benchmark_runs/qwen2.5-coder-3b-instruct-baseline-20260416T205503165236Z/raw/code_switch/qwen2_5_coder_3b_instruct_baseline_20260416T205503165236Z_0_end.jsonl,1,3599,3599
benchmark_runs/qwen2.5-coder-3b-instruct-lora-clean-20260416T215316432931Z/raw/code_debug/qwen2_5_coder_3b_instruct_lora_clean_20260416T215316432931Z_0_end.jsonl,1,2746,2746
benchmark_runs/qwen2.5-coder-3b-instruct-lora-clean-20260418T155605559788Z/raw/code_debug/qwen2_5_coder_3b_instruct_lora_clean_20260418T155605559788Z_0_end.jsonl,1,2746,2746
benchmark_runs/qwen2.5-coder-3b-instruct-lora-clean-20260418T155605559788Z/raw/code_polishment/qwen2_5_coder_3b_instruct_lora_clean_20260418T155605559788Z_0_end.jsonl,1,4055,4055
benchmark_runs/qwen2.5-coder-3b-instruct-lora-clean-20260418T155605559788Z/raw/code_switch/qwen2_5_coder_3b_instruct_lora_clean_20260418T155605559788Z_0_end.jsonl,1,4451,4451
benchmark_runs/qwen2.5-coder-3b-instruct-lora-dirty-20260409T233529274300Z/raw/code_debug/qwen2_5_coder_3b_instruct_lora_dirty_20260409T233529274300Z_0_end.jsonl,1,3783,3783
benchmark_runs/qwen2.5-coder-3b-instruct-lora-dirty-20260409T233529274300Z/raw/code_polishment/qwen2_5_coder_3b_instruct_lora_dirty_20260409T233529274300Z_0_end.jsonl,1,4183,4183
benchmark_runs/qwen2.5-coder-3b-instruct-lora-unclean-20260422T021850084897Z/raw/code_debug/qwen2_5_coder_3b_instruct_lora_unclean_20260422T021850084897Z_0_end.jsonl,1,2746,2746
benchmark_runs/qwen2.5-coder-3b-instruct-lora-unclean-20260422T120007440204Z/raw/code_debug/qwen2_5_coder_3b_instruct_lora_unclean_20260422T120007440204Z_0_end.jsonl,1,2746,2746
benchmark_runs/qwen2.5-coder-3b-instruct-lora-unclean-20260422T202740715059Z/raw/code_debug/qwen2_5_coder_3b_instruct_lora_unclean_20260422T202740715059Z_0_end.jsonl,1,2746,2746
benchmark_runs/qwen2.5-coder-3b-instruct-lora-unclean-20260422T202740715059Z/raw/code_polishment/qwen2_5_coder_3b_instruct_lora_unclean_20260422T202740715059Z_0_end.jsonl,1,4699,4699
benchmark_runs/qwen2.5-coder-7b-instruct-lora-clean-20260411T004852237385Z/raw/code_switch/qwen2_5_coder_7b_instruct_lora_clean_20260411T004852237385Z_0_end.jsonl,1,4399,4399
benchmark_runs/qwen2.5-coder-7b-instruct-lora-dirty-20260411T010137948445Z/raw/code_debug/qwen2_5_coder_7b_instruct_lora_dirty_20260411T010137948445Z_0_end.jsonl,1,4537,4537
benchmark_runs/qwen2.5-coder-7b-instruct-lora-dirty-20260418T175343876581Z/raw/code_polishment/qwen2_5_coder_7b_instruct_lora_dirty_20260418T175343876581Z_0_end.jsonl,1,5250,5250
benchmark_runs/qwen2.5-coder-7b-instruct-lora-unclean-20260422T204313335564Z/raw/code_debug/qwen2_5_coder_7b_instruct_lora_unclean_20260422T204313335564Z_0_end.jsonl,1,3957,3957
benchmark_runs/qwen2.5-coder-7b-instruct-lora-unclean-20260422T204313335564Z/raw/code_switch/qwen2_5_coder_7b_instruct_lora_unclean_20260422T204313335564Z_0_end.jsonl,1,3532,3532
benchmark_runs/qwen2.5-coder-7b-instruct-lora-unclean-20260423T135142315231Z/raw/code_polishment/qwen2_5_coder_7b_instruct_lora_unclean_20260423T135142315231Z_0_end.jsonl,1,5141,5141
benchmark_runs/qwen3-14b-base-baseline-20260409T141919Z/raw/code_debug/qwen3_14b_base_baseline_20260409T141919Z_0_end.jsonl,1,2058,2058
benchmark_runs/starcoder2-15b-lora-dirty-20260415T155355630673Z/raw/code_debug/starcoder2_15b_lora_dirty_20260415T155355630673Z_0_end.jsonl,1,2891,2891
benchmark_runs/starcoder2-15b-lora-dirty-20260415T201924902204Z/raw/code_debug/starcoder2_15b_lora_dirty_20260415T201924902204Z_0_end.jsonl,1,3086,3086
benchmark_runs/starcoder2-15b-lora-unclean-20260422T045142385752Z/raw/code_debug/starcoder2_15b_lora_unclean_20260422T045142385752Z_0_end.jsonl,1,3488,3488
benchmark_runs/starcoder2-15b-lora-unclean74k-20260417T033028891121Z/raw/code_debug/starcoder2_15b_lora_unclean74k_20260417T033028891121Z_0_end.jsonl,1,4030,4030
benchmark_runs/starcoder2-7b-lora-dirty-20260415T194416368888Z/raw/code_switch/starcoder2_7b_lora_dirty_20260415T194416368888Z_0_end.jsonl,1,2392,2392
benchmark_runs/starcoder2-7b-lora-unclean-20260423T171233725739Z/raw/code_debug/starcoder2_7b_lora_unclean_20260423T171233725739Z_0_end.jsonl,1,2782,2782
benchmark_runs/starcoder2-7b-lora-unclean74k-20260415T204908165034Z/raw/code_debug/starcoder2_7b_lora_unclean74k_20260415T204908165034Z_0_end.jsonl,1,2852,2852
